Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Consent_1,Consent_2,Consent_3,Consent_4,Consent_5,ProlificID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Sum_SIAS,COMP_1,secondchance_comp1,Incorrect_1,COMP_2,secondchance_comp2,Incorrect_2,Incorrect_any,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,SOCIAL_5,SOCIAL_6,SOCIAL_7,SOCIAL_8,SOCIAL_9,SOCIAL_10,SOCIAL_11,Sum_risk,Threshold_social,Intransitive,Age,Gender,Country_home,City_home,PROLIFIC_PID
04/06/2020 13:20,04/06/2020 13:25,IP Address,100,277,TRUE,04/06/2020 13:25,R_1kUovRM0ZT5xP5u,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c27f65e7c75ae00010231c2,1,1,2,1,3,1,1,1,3,0,2,1,1,1,1,2,1,1,1,1,26,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,1,0,1,0,1,1,1,6,4,1,46,Female,Yes,Yes,5c27f65e7c75ae00010231c2
04/06/2020 13:17,04/06/2020 13:25,IP Address,100,484,TRUE,04/06/2020 13:25,R_qw0G7Nt2Y01bPsB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ec3d2ec5b3cc3046fb43208,1,0,3,0,1,1,1,2,2,1,4,3,2,3,1,2,1,0,1,4,33,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,19,Female,Yes,Yes,5ec3d2ec5b3cc3046fb43208
04/06/2020 13:11,04/06/2020 13:25,IP Address,100,822,TRUE,04/06/2020 13:25,R_3I47OG1Ta8Z5YUA,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ed21f43d5dbb4173b59c997,2,3,1,0,1,1,1,4,3,2,3,3,0,2,3,2,2,0,0,1,34,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,22,Male,Yes,No,5ed21f43d5dbb4173b59c997
04/06/2020 13:19,04/06/2020 13:25,IP Address,100,372,TRUE,04/06/2020 13:25,R_1mQ6LQsD7QbYFvy,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5dc04fa4d36241000afac8ca,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,11,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,22,Female,No,No,5dc04fa4d36241000afac8ca
04/06/2020 13:18,04/06/2020 13:25,IP Address,100,455,TRUE,04/06/2020 13:25,R_3qkiGzwbMyjz8lg,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5beb4883e0a39400015430f5,3,2,3,2,2,3,1,2,1,3,2,2,1,1,2,3,2,1,1,1,38,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,27,Male,Yes,Yes,5beb4883e0a39400015430f5
04/06/2020 13:17,04/06/2020 13:25,IP Address,100,508,TRUE,04/06/2020 13:25,R_3HukcYL8WzByyY5,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d49517db30ae500195794cd,2,3,2,3,3,2,2,2,1,2,1,4,4,4,4,3,3,3,3,3,54,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,0,0,1,1,0,1,0,0,4,3,1,29,Male,No,No,5d49517db30ae500195794cd
04/06/2020 13:20,04/06/2020 13:25,IP Address,100,320,TRUE,04/06/2020 13:25,R_3DhkO9fq0CfTbNc,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5b030918c4deeb0001b0148f,3,3,3,4,2,3,3,2,2,3,3,3,2,4,4,4,3,3,3,3,60,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,0,18,Male,Yes,Yes,5b030918c4deeb0001b0148f
04/06/2020 13:17,04/06/2020 13:25,IP Address,100,496,TRUE,04/06/2020 13:25,R_2ql2btzkt0F1A9V,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e307812c0b28907a0a74027,3,0,1,0,2,3,3,0,3,0,2,0,2,3,1,2,0,0,2,0,27,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,0,0,1,1,1,1,1,1,1,1,9,1,1,35,Female,Yes,Yes,5e307812c0b28907a0a74027
04/06/2020 13:18,04/06/2020 13:25,IP Address,100,430,TRUE,04/06/2020 13:25,R_22lUlsEiNDVaAFt,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5bc614b295fa2e00014be080,2,1,3,2,2,1,2,1,1,1,3,2,1,0,1,1,0,2,1,3,30,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,0,1,1,1,1,1,1,1,8,3,0,20,Male,No,Yes,5bc614b295fa2e00014be080
04/06/2020 13:19,04/06/2020 13:25,IP Address,100,350,TRUE,04/06/2020 13:25,R_31L5m2k9PEflKxT,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5bf199cf77eebb0001f3a7a0,1,0,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,19,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,41,Male,Yes,Yes,5bf199cf77eebb0001f3a7a0
04/06/2020 13:20,04/06/2020 13:25,IP Address,100,313,TRUE,04/06/2020 13:25,R_yrLJH1XglIxHDGN,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5de2e9b21fd58131ca8c9c72,2,0,4,0,0,1,2,3,4,4,4,4,0,4,4,4,4,0,4,4,52,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Male,Yes,Yes,5de2e9b21fd58131ca8c9c72
04/06/2020 13:18,04/06/2020 13:25,IP Address,100,425,TRUE,04/06/2020 13:25,R_3pawMJHyttqvHPT,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e8dc994c75edb051c7e2cc9,1,2,3,1,2,1,1,0,3,1,2,2,1,0,1,3,0,0,1,0,25,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,25,Male,Yes,Yes,5e8dc994c75edb051c7e2cc9
04/06/2020 13:19,04/06/2020 13:25,IP Address,100,387,TRUE,04/06/2020 13:25,R_33pACVVMPXAJ1rP,anonymous,EN,Yes,Yes,Yes,Yes,Yes,56f4182edc03a8000b98adc7,2,0,2,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,2,12,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,31,Female,Yes,Yes,56f4182edc03a8000b98adc7
04/06/2020 13:19,04/06/2020 13:25,IP Address,100,374,TRUE,04/06/2020 13:25,R_DH0nAvcQ5Ba38hb,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c73a8b843afac0001428e6a,1,0,3,2,1,2,2,1,3,1,2,3,0,3,3,3,3,2,2,3,40,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Female,Yes,Yes,5c73a8b843afac0001428e6a
04/06/2020 13:21,04/06/2020 13:25,IP Address,100,271,TRUE,04/06/2020 13:25,R_W7OOdF4d6ek9nod,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5de3e5dd4b7cf93df5526963,1,0,0,1,1,2,0,0,2,0,2,0,2,2,2,2,2,1,2,2,24,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Male,Yes,Yes,5de3e5dd4b7cf93df5526963
04/06/2020 13:16,04/06/2020 13:25,IP Address,100,558,TRUE,04/06/2020 13:25,R_UDSQEoO34Cmc82l,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c9cbbada071ec00199a7e56,1,0,1,0,1,1,1,0,2,0,2,0,0,1,1,1,1,2,0,0,15,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,31,Male,Yes,Yes,5c9cbbada071ec00199a7e56
04/06/2020 13:17,04/06/2020 13:25,IP Address,100,483,TRUE,04/06/2020 13:25,R_3j26E5pWdTZvvYw,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e6f867efb136c55068af035,2,3,2,1,1,2,1,3,1,3,2,3,3,1,1,3,4,3,2,2,43,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,20,Female,Yes,Yes,5e6f867efb136c55068af035
04/06/2020 13:17,04/06/2020 13:25,IP Address,100,474,TRUE,04/06/2020 13:25,R_2s4EEcYFVWGo8Sz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c92348400cbd900157d4297,2,4,4,2,4,3,3,4,4,3,4,4,0,3,4,4,4,2,4,4,66,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,26,Female,Yes,No,5c92348400cbd900157d4297
04/06/2020 13:21,04/06/2020 13:25,IP Address,100,248,TRUE,04/06/2020 13:25,R_3MQcwfNIyd4CiWN,anonymous,EN,Yes,Yes,Yes,Yes,Yes,598d55aa8380cc00012a3a53,4,1,4,3,3,3,4,2,4,3,2,4,4,4,4,4,4,3,4,4,68,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,0,46,Female,Yes,Yes,598d55aa8380cc00012a3a53
04/06/2020 13:19,04/06/2020 13:25,IP Address,100,361,TRUE,04/06/2020 13:25,R_UEGXWXQ0otEUzw5,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ed598e96e3f8712fb17d4d9,3,2,3,1,4,1,2,2,4,2,3,3,3,2,2,3,1,2,2,2,47,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,27,Male,Yes,Yes,5ed598e96e3f8712fb17d4d9
04/06/2020 13:18,04/06/2020 13:25,IP Address,100,459,TRUE,04/06/2020 13:25,R_2R85EltZVcVVCZv,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e4545c5a8f19a01c0fc53bd,3,1,2,2,3,0,1,0,4,1,4,2,1,0,2,2,3,4,1,1,37,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,31,Male,Yes,Yes,5e4545c5a8f19a01c0fc53bd
04/06/2020 13:17,04/06/2020 13:25,IP Address,100,522,TRUE,04/06/2020 13:25,R_s5XGVYS0SwKVLBD,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e5e27e5c0bc86139fd7f9f3,1,0,2,0,1,0,0,0,1,0,2,1,0,1,1,1,2,1,0,1,15,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,0,0,1,1,1,1,0,1,0,6,2,1,26,Female,Yes,Yes,5e5e27e5c0bc86139fd7f9f3
04/06/2020 13:19,04/06/2020 13:25,IP Address,100,399,TRUE,04/06/2020 13:25,R_3nUgGaZdZoR6C5q,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e120c2c8dffa088ab11ce9e,1,2,2,2,3,2,2,3,2,2,3,3,1,3,2,3,2,1,2,2,43,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,18,Male,Yes,Yes,5e120c2c8dffa088ab11ce9e
04/06/2020 13:20,04/06/2020 13:25,IP Address,100,303,TRUE,04/06/2020 13:25,R_1gFlFSBvqxOiX14,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5bc74bf6545fac0001c3bea7,1,0,1,2,1,1,1,2,1,1,3,2,0,1,1,1,1,0,2,2,24,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,24,Male,Yes,Yes,5bc74bf6545fac0001c3bea7
04/06/2020 13:16,04/06/2020 13:25,IP Address,100,585,TRUE,04/06/2020 13:25,R_2ATF2grx7kmC5MY,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5be3493a7e3c9b0001c4ccf2,4,2,4,3,3,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,68,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,25,Male,Yes,No,5be3493a7e3c9b0001c4ccf2
04/06/2020 13:21,04/06/2020 13:25,IP Address,100,249,TRUE,04/06/2020 13:25,R_1DAzygxkXtXBx0n,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d4dd6ec1a3a47000142b40d,4,4,2,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,74,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Female,Yes,Yes,5d4dd6ec1a3a47000142b40d
04/06/2020 13:18,04/06/2020 13:26,IP Address,100,472,TRUE,04/06/2020 13:26,R_T5BiZDFrygHg013,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e943ce46c1dea77b9c2aea2,3,4,4,3,0,1,3,2,3,4,4,4,1,0,4,4,3,4,3,4,58,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,0,0,1,1,1,1,0,5,4,1,19,Female,Yes,Yes,5e943ce46c1dea77b9c2aea2
04/06/2020 13:16,04/06/2020 13:26,IP Address,100,600,TRUE,04/06/2020 13:26,R_1ONbZq0DIGleMRG,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea306f390d52b2471c649c3,2,0,2,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,20,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,19,Female,No,No,5ea306f390d52b2471c649c3
04/06/2020 13:18,04/06/2020 13:26,IP Address,100,462,TRUE,04/06/2020 13:26,R_1FtcY7yiJJzsIxx,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea2aa06a7782104488bdc4b,1,0,1,0,2,0,0,0,2,0,2,1,1,0,0,0,0,0,0,1,11,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,33,Female,Yes,Yes,5ea2aa06a7782104488bdc4b
04/06/2020 13:20,04/06/2020 13:26,IP Address,100,335,TRUE,04/06/2020 13:26,R_2uwhkpv7NtetBo1,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5db0cfb72282410016fc8478,2,1,2,1,3,2,1,1,3,1,3,1,3,3,2,1,1,1,1,1,34,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,40,Female,Yes,Yes,5db0cfb72282410016fc8478
04/06/2020 13:21,04/06/2020 13:26,IP Address,100,297,TRUE,04/06/2020 13:26,R_7TElitsFFPNqrux,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d266713cba1f900011c5ebf,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,11,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,20,Male,Yes,Yes,5d266713cba1f900011c5ebf
04/06/2020 13:18,04/06/2020 13:26,IP Address,100,485,TRUE,04/06/2020 13:26,R_25H00PwJZ14drMX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d6c12352e6bbb001a122cef,4,3,3,2,3,2,3,2,4,2,3,3,2,3,4,4,4,4,4,2,61,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,0,23,Female,Yes,Yes,5d6c12352e6bbb001a122cef
04/06/2020 13:23,04/06/2020 13:26,IP Address,100,186,TRUE,04/06/2020 13:26,R_2493Sc33oO2Fkwr,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea6afb9069d24039173f29e,2,3,2,3,1,3,3,2,1,3,1,3,3,1,3,2,3,2,2,3,46,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Male,Yes,Yes,5ea6afb9069d24039173f29e
04/06/2020 13:20,04/06/2020 13:26,IP Address,100,335,TRUE,04/06/2020 13:26,R_2azqHysj8mCH815,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5bfe8eadf0d754000185f459,1,3,4,2,4,2,3,0,4,3,2,4,0,4,4,4,4,2,2,3,55,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,21,Male,Yes,Yes,5bfe8eadf0d754000185f459
04/06/2020 13:19,04/06/2020 13:26,IP Address,100,392,TRUE,04/06/2020 13:26,R_23ZvcgByPo4AaRb,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d49f8bd3fefca00013319b9,3,0,2,1,2,0,1,0,3,0,2,3,2,1,1,1,0,3,1,0,26,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,26,Male,No,Yes,5d49f8bd3fefca00013319b9
04/06/2020 13:14,04/06/2020 13:26,IP Address,100,726,TRUE,04/06/2020 13:26,R_1iaOWBJ60z1geNL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5baa61b2b7c63c0001837e4a,1,0,1,1,2,0,1,2,2,1,1,1,1,2,1,1,1,1,1,1,22,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,49,Female,No,No,5baa61b2b7c63c0001837e4a
04/06/2020 13:20,04/06/2020 13:26,IP Address,100,346,TRUE,04/06/2020 13:26,R_2Eu7KOoi7se0qid,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaeb8ccea726058c6eb9a16,2,2,3,1,3,2,2,3,1,2,3,3,3,1,2,2,2,1,2,3,43,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,0,1,1,1,1,1,6,5,0,19,Male,Yes,Yes,5eaeb8ccea726058c6eb9a16
04/06/2020 13:20,04/06/2020 13:26,IP Address,100,318,TRUE,04/06/2020 13:26,R_2c5t9CuKRDSnWz7,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5cc180984d7d8d001858d5e2,1,0,3,0,2,1,2,2,3,1,2,0,0,0,1,1,0,0,1,1,21,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,33,Male,Yes,Yes,5cc180984d7d8d001858d5e2
04/06/2020 13:21,04/06/2020 13:26,IP Address,100,273,TRUE,04/06/2020 13:26,R_AnUTnlS8LzVWuAx,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ca87fb236a495001765efef,2,1,2,3,2,3,3,1,4,1,2,3,1,0,1,2,2,1,3,4,41,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,27,Female,Yes,Yes,5ca87fb236a495001765efef
04/06/2020 13:18,04/06/2020 13:26,IP Address,100,451,TRUE,04/06/2020 13:26,R_21BY4xmMx7sdcSm,anonymous,EN,Yes,Yes,Yes,Yes,Yes,56a62dbf168892000c6ffdf1,3,1,1,0,4,1,1,1,3,0,2,0,3,1,1,2,3,2,1,1,31,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,45,Female,Yes,Yes,56a62dbf168892000c6ffdf1
04/06/2020 13:20,04/06/2020 13:26,IP Address,100,361,TRUE,04/06/2020 13:26,R_3mkT74xjzeXJdPe,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ac143d1f69e940001d958c3,2,0,1,0,1,0,1,0,2,0,1,0,0,2,1,1,0,1,1,1,15,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Male,Yes,Yes,5ac143d1f69e940001d958c3
04/06/2020 13:22,04/06/2020 13:26,IP Address,100,235,TRUE,04/06/2020 13:26,R_rcYKlGOT0m3VecF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e496c358bd52c3e100882f3,1,2,2,1,2,2,3,1,2,3,3,1,0,1,3,3,2,2,1,4,39,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Male,No,No,5e496c358bd52c3e100882f3
04/06/2020 13:19,04/06/2020 13:26,IP Address,100,419,TRUE,04/06/2020 13:26,R_24MH9mLpa6DpSMB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e67d9ed33e6a60542f4dfd7,2,0,1,0,3,0,1,0,3,1,2,1,0,0,1,1,0,0,0,0,16,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,31,Female,Yes,No,5e67d9ed33e6a60542f4dfd7
04/06/2020 13:23,04/06/2020 13:26,IP Address,100,191,TRUE,04/06/2020 13:26,R_1opdBCErE9euL3z,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5b4acec4ff74970001255857,2,0,2,2,2,2,2,2,3,3,3,4,1,3,1,1,1,1,2,3,40,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,28,Male,Yes,Yes,5b4acec4ff74970001255857
04/06/2020 13:15,04/06/2020 13:26,IP Address,100,667,TRUE,04/06/2020 13:26,R_0iEQRuswYYcUfYJ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea6fe932180430ac9d0d953,2,4,2,2,3,2,2,1,2,1,3,3,2,4,2,2,3,3,2,1,46,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,21,Female,No,No,5ea6fe932180430ac9d0d953
04/06/2020 13:20,04/06/2020 13:26,IP Address,100,325,TRUE,04/06/2020 13:26,R_3KTUtB3LDhqiueL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ec117586575405278a71dec,1,2,1,0,2,2,1,0,1,0,0,2,1,3,1,1,1,0,0,1,20,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Male,Yes,Yes,5ec117586575405278a71dec
04/06/2020 13:15,04/06/2020 13:26,IP Address,100,662,TRUE,04/06/2020 13:26,R_3Dv9HodZAiz2gNV,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea8d41ff599003395a128e9,1,0,1,1,2,0,1,0,1,1,2,1,0,0,1,1,1,0,1,1,16,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,1,1,2,10,0,22,Male,Yes,Yes,5ea8d41ff599003395a128e9
04/06/2020 13:18,04/06/2020 13:26,IP Address,100,490,TRUE,04/06/2020 13:26,R_VIFVr60jm9SZPlT,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e722b8cffc65d01103bbc8a,4,3,4,3,3,2,3,3,3,2,3,4,4,1,3,4,4,4,4,4,65,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,0,1,1,1,1,1,1,7,4,0,33,Female,Yes,Yes,5e722b8cffc65d01103bbc8a
04/06/2020 13:19,04/06/2020 13:26,IP Address,100,429,TRUE,04/06/2020 13:26,R_2aelG61t9QKjiQC,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e9c5aa34bf531172bac341b,2,1,4,4,0,3,2,2,2,1,3,1,2,2,2,3,2,3,3,3,45,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,0,1,1,1,1,6,5,0,20,Female,Yes,Yes,5e9c5aa34bf531172bac341b
04/06/2020 13:20,04/06/2020 13:26,IP Address,100,341,TRUE,04/06/2020 13:26,R_2dLb24OcLs9wogY,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5b6b5b2460247f000117767e,3,2,2,3,2,2,3,1,4,0,3,3,4,4,3,3,4,4,3,2,55,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,0,34,Female,Yes,Yes,5b6b5b2460247f000117767e
04/06/2020 13:19,04/06/2020 13:26,IP Address,100,398,TRUE,04/06/2020 13:26,R_3Gw6KAFEn1scwvF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d5819147ca41f001ae97338,3,3,4,3,4,2,3,3,3,2,3,3,2,3,3,3,3,3,3,4,60,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,19,Female,Yes,Yes,5d5819147ca41f001ae97338
04/06/2020 13:22,04/06/2020 13:26,IP Address,100,226,TRUE,04/06/2020 13:26,R_24eBTWr3LgccBHp,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e9236158bf2d5062a25df9c,3,3,2,2,1,1,4,1,1,1,3,0,3,3,1,3,2,3,2,3,42,£1.00,£0.50,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,20,Male,Yes,Yes,5e9236158bf2d5062a25df9c
